gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4952825413	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/244546532	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.610807	30.118178							2024-09-14T12:26	14	9	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	244546532		Alexander Baransky	2024-09-28T18:59:44	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:37:05.192Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952614087	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/244714940	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.966141	29.757877							2024-09-14T18:48	14	9	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	244714940		Alexander Baransky	2024-09-29T15:43:12	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:37:12.517Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952323141	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/244565874	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.681518	29.778603							2024-09-14T14:40	14	9	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	244565874		Alexander Baransky	2024-09-28T20:42:17	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:37:05.697Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4950083063	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/243995083	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.609802	30.119676	5.0						2024-09-25T12:23:05	25	9	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	243995083		Елена Миськова	2024-09-26T07:15:40	CC_BY_NC_4_0	Елена Миськова	Елена Миськова			2025-03-07T15:36:43.019Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4947283665	9438e214-4104-4714-b063-b27c1b4d7d1d	studenyky.076	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus alba		SPECIES	Populus alba L.	Populus alba L.		UA	near Studenyky village	Kyiv Region	PRESENT		adc3d841-aefb-4d7c-9ab1-2156d614b27b	50.209123	31.553766	400.0						2024-09-08	8	9	2024	3040233	3040233	HUMAN_OBSERVATION					Moysiyenko I.;Dyrenko N.;Balashov I.;Marushchak O.		CC_BY_4_0		Moysiyenko I.;Dyrenko N.;Balashov I.;Marushchak O.			2025-01-31T23:28:14.503Z		COORDINATE_ROUNDED
4947283536	9438e214-4104-4714-b063-b27c1b4d7d1d	studenyky.159	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus nigra		SPECIES	Populus nigra L.	Populus nigra L.		UA	near Studenyky village	Kyiv Region	PRESENT		adc3d841-aefb-4d7c-9ab1-2156d614b27b	50.187678	31.589312	165.0						2024-09-08	8	9	2024	3040227	3040227	HUMAN_OBSERVATION					Moysiyenko I.;Dyrenko N.;Balashov I.;Marushchak O.		CC_BY_4_0		Moysiyenko I.;Dyrenko N.;Balashov I.;Marushchak O.			2025-01-31T23:28:14.181Z		COORDINATE_ROUNDED
4947283506	9438e214-4104-4714-b063-b27c1b4d7d1d	studenyky.280	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus nigra		SPECIES	Populus nigra L.	Populus nigra L.		UA	near Studenyky village	Kyiv Region	PRESENT		adc3d841-aefb-4d7c-9ab1-2156d614b27b	50.177704	31.607591	425.0						2024-09-08	8	9	2024	3040227	3040227	HUMAN_OBSERVATION					Moysiyenko I.;Dyrenko N.;Balashov I.;Marushchak O.		CC_BY_4_0		Moysiyenko I.;Dyrenko N.;Balashov I.;Marushchak O.			2025-01-31T23:28:14.120Z		COORDINATE_ROUNDED
4947283505	9438e214-4104-4714-b063-b27c1b4d7d1d	studenyky.281	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula L.		UA	near Studenyky village	Kyiv Region	PRESENT		adc3d841-aefb-4d7c-9ab1-2156d614b27b	50.177704	31.607591	425.0						2024-09-08	8	9	2024	3040249	3040249	HUMAN_OBSERVATION					Moysiyenko I.;Dyrenko N.;Balashov I.;Marushchak O.		CC_BY_4_0		Moysiyenko I.;Dyrenko N.;Balashov I.;Marushchak O.			2025-01-31T23:28:14.117Z		COORDINATE_ROUNDED
4947283504	9438e214-4104-4714-b063-b27c1b4d7d1d	studenyky.160	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula L.		UA	near Studenyky village	Kyiv Region	PRESENT		adc3d841-aefb-4d7c-9ab1-2156d614b27b	50.187678	31.589312	165.0						2024-09-08	8	9	2024	3040249	3040249	HUMAN_OBSERVATION					Moysiyenko I.;Dyrenko N.;Balashov I.;Marushchak O.		CC_BY_4_0		Moysiyenko I.;Dyrenko N.;Balashov I.;Marushchak O.			2025-01-31T23:28:14.116Z		COORDINATE_ROUNDED
4946460384	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/242235310	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus canescens		SPECIES	Populus ×canescens (Aiton) Sm.	Populus × canescens		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.310817	29.897476							2024-09-16T15:45	16	9	2024	3040185	3040185	HUMAN_OBSERVATION	iNaturalist	Observations	242235310		Alexander Baransky	2024-09-17T05:54:32	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:35:29.761Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4945801648	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/241621846	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus nigra		SPECIES	Populus nigra L.	Populus nigra		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.412393	30.374758	2.0						2024-09-14T14:27:09	14	9	2024	3040227	3040227	HUMAN_OBSERVATION	iNaturalist	Observations	241621846		Vasyliuk Oleksij	2024-09-16T12:33:33	CC_BY_4_0	Vasyliuk Oleksij	Vasyliuk Oleksij			2025-03-07T15:35:02.591Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935767854	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/237123409	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus canescens		SPECIES	Populus ×canescens (Aiton) Sm.	Populus × canescens		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.321308	30.231179	244.0						2024-07-26T09:21	26	7	2024	3040185	3040185	HUMAN_OBSERVATION	iNaturalist	Observations	237123409		Denis Davydov	2024-08-22T05:04:57	CC_BY_NC_4_0	Олена Фоміна	Олена Фоміна			2025-03-07T15:31:22.457Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4935698415	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/224266971	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus canescens		SPECIES	Populus ×canescens (Aiton) Sm.	Populus × canescens		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.337618	30.4947	15.0						2024-04-22T11:01	22	4	2024	3040185	3040185	HUMAN_OBSERVATION	iNaturalist	Observations	224266971		Denis Davydov	2024-06-21T21:35:10	CC_BY_NC_4_0	Denis Davydov	Denis Davydov			2025-03-07T15:19:29.604Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4924134016	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/234397962	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.94356	29.787963							2024-08-05T18:10	5	8	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	234397962		Alexander Baransky	2024-08-07T20:25:18	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:28:28.783Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4924079530	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/235053644	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.946611	29.705752							2024-08-06T13:08	6	8	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	235053644		Alexander Baransky	2024-08-11T07:29:15	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:29:10.190Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4924060230	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/235065869	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.009626	29.814551							2024-08-06T18:30	6	8	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	235065869		Alexander Baransky	2024-08-11T09:28:48	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:29:11.152Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4924022018	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/233452999	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus canescens		SPECIES	Populus ×canescens (Aiton) Sm.	Populus × canescens		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.541903	30.256391							2024-07-30T16:58	30	7	2024	3040185	3040185	HUMAN_OBSERVATION	iNaturalist	Observations	233452999		Alexander Baransky	2024-08-03T10:47:13	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T16:21:45.216Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4924016549	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/234933158	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.945183	29.712324	4.0						2024-08-06T10:07	6	8	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	234933158		Alexander Baransky	2024-08-10T18:27:09	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:29:02.471Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4923977113	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/233440009	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus alba		SPECIES	Populus alba L.	Populus alba		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.541688	30.238104							2024-07-30T14:19	30	7	2024	3040233	3040233	HUMAN_OBSERVATION	iNaturalist	Observations	233440009		Alexander Baransky	2024-08-03T08:40:59	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:27:28.561Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4923899309	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/235069336	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.975799	29.770831							2024-08-06T20:23	6	8	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	235069336		Alexander Baransky	2024-08-11T09:57:55	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:29:11.051Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4923896890	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/233317545	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus nigra		SPECIES	Populus nigra L.	Populus nigra		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.542102	30.238991							2024-07-30T13:50	30	7	2024	3040227	3040227	HUMAN_OBSERVATION	iNaturalist	Observations	233317545		Alexander Baransky	2024-08-02T17:11:28	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:27:20.206Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4923827167	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/233317555	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus alba		SPECIES	Populus alba L.	Populus alba		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.542087	30.238616							2024-07-30T13:51	30	7	2024	3040233	3040233	HUMAN_OBSERVATION	iNaturalist	Observations	233317555		Alexander Baransky	2024-08-02T17:11:29	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:27:20.708Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4923808418	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/234588991	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.941063	29.788813							2024-08-05T18:33	5	8	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	234588991		Alexander Baransky	2024-08-08T21:32:43	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:28:40.402Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4923805276	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/234397947	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.943507	29.787903							2024-08-05T18:06	5	8	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	234397947		Alexander Baransky	2024-08-07T20:25:15	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:28:29.252Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4923789887	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/234594077	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus nigra		SPECIES	Populus nigra L.	Populus nigra		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.91269	29.65546							2024-08-05T20:29	5	8	2024	3040227	3040227	HUMAN_OBSERVATION	iNaturalist	Observations	234594077		Alexander Baransky	2024-08-08T22:11:12	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:28:40.515Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4923780813	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/235069248	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.976289	29.77162							2024-08-06T19:47	6	8	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	235069248		Alexander Baransky	2024-08-11T09:57:40	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:29:11.135Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4923774362	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/234320284	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.920532	29.756531							2024-08-05T12:46	5	8	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	234320284		Alexander Baransky	2024-08-07T12:41:29	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:28:24.129Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4923676203	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/234589118	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.924085	29.736137							2024-08-05T19:43	5	8	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	234589118		Alexander Baransky	2024-08-08T21:33:11	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:28:40.026Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4923640226	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/234327242	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.927858	29.792651							2024-08-05T14:29	5	8	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	234327242		Alexander Baransky	2024-08-07T13:33:02	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:28:24.802Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4923578530	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/234327226	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.927717	29.792878							2024-08-05T14:22	5	8	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	234327226		Alexander Baransky	2024-08-07T13:32:58	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:28:24.419Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4921777801	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/233050081	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus alba		SPECIES	Populus alba L.	Populus alba		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	49.957283	31.58654							2024-08-01T11:12:17	1	8	2024	3040233	3040233	HUMAN_OBSERVATION	iNaturalist	Observations	233050081		did_vasyl	2024-08-01T08:13:30	CC_BY_NC_4_0	did_vasyl	did_vasyl			2025-03-07T15:27:04.008Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4921498769	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/233444968	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.686539	29.583555	4.0						2024-08-02T14:21	2	8	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	233444968		Ihor Olshanskyi	2024-08-03T09:32:23	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2025-03-07T15:27:28.946Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4911102932	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/230570949	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.223623	30.068676	2.0						2024-07-20T11:54	20	7	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	230570949		Ihor Olshanskyi	2024-07-20T19:30:36	CC_BY_NC_4_0	Ihor Olshanskyi	Ihor Olshanskyi			2025-03-07T15:24:54.759Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4910820955	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/226960045	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.299363	30.319369	5.0						2024-06-26T18:55	26	6	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	226960045		Andrii Churilov	2024-07-03T19:45:27	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2025-03-07T20:24:23.734Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4910815425	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/230803489	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus nigra		SPECIES	Populus nigra L.	Populus nigra		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.314314	30.317801	5.0						2024-07-21T15:08	21	7	2024	3040227	3040227	HUMAN_OBSERVATION	iNaturalist	Observations	230803489		Andrii Churilov	2024-07-21T18:01:15	CC_BY_NC_4_0	Andrii Churilov	Andrii Churilov			2025-03-07T15:25:05.483Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4909297047	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/226862801	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.567568	30.519067	15.0						2018-09-28T14:29	28	9	2018	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	226862801		Vitalii Kolomiichuk	2024-07-03T10:22:19	CC_BY_NC_4_0	Vitalii Kolomiichuk	Vitalii Kolomiichuk			2025-03-07T15:21:50.827Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4908934801	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/228834079	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus nigra		SPECIES	Populus nigra L.	Populus nigra		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.538693	30.210666							2024-07-09T13:49	9	7	2024	3040227	3040227	HUMAN_OBSERVATION	iNaturalist	Observations	228834079		Alexander Baransky	2024-07-12T14:53:27	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:23:31.567Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4908627853	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/229216075	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Populus	Populus tremula		SPECIES	Populus tremula L.	Populus tremula		UA		Kiev	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.532618	30.224546	4.0						2024-06-24T20:22	24	6	2024	3040249	3040249	HUMAN_OBSERVATION	iNaturalist	Observations	229216075		Alexander Baransky	2024-07-14T09:04:41	CC_BY_NC_4_0	Alexander Baransky	Alexander Baransky			2025-03-07T15:23:49.563Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
